name,arabidopsis_gene,isTF,isTR,gene_annotation
LOC112024589,AT1G76630,0,0,tetratricopeptide repeat protein SKI3
LOC112024590,AT2G33580,0,0,protein LYK5
LOC112024592,AT5G46940,0,0,putative invertase inhibitor
LOC112024594,AT2G44640,0,0,"protein TRIGALACTOSYLDIACYLGLYCEROL 4, chloroplastic"
LOC112024595,AT2G44620,0,0,"acyl carrier protein 1, mitochondrial"
LOC112024596,AT3G07700,0,0,"protein ACTIVITY OF BC1 COMPLEX KINASE 7, chloroplastic-like"
LOC112024607,--,0,0,No Description available
LOC112024609,AT2G07680,0,0,ABC transporter C family member 13
LOC112024610,AT1G64230,0,0,ubiquitin-conjugating enzyme E2-17 kDa
LOC112024612,AT2G16365,0,0,No Description available
LOC112024613,--,0,0,SNF1-related protein kinase regulatory subunit gamma-1-like
LOC112024615,AT5G58300,0,0,probable inactive receptor kinase At5g58300
LOC112024616,--,0,0,No Description available
LOC112024617,AT5G58290,0,0,26S proteasome regulatory subunit 6B homolog
LOC112024618,AT3G62240,0,0,E3 ubiquitin-protein ligase hel2
LOC112024619,AT2G30520,0,0,root phototropism protein 2
LOC112024621,AT4G39210,0,0,glucose-1-phosphate adenylyltransferase large subunit 1
LOC112024623,AT5G02500,0,0,heat shock 70 kDa protein 18-like
LOC112024624,AT2G46310,1,0,pathogenesis-related genes transcriptional activator PTI6
LOC112024625,--,0,0,No Description available
LOC112024626,AT2G21580,0,0,small ribosomal subunit protein eS25y
LOC112024627,AT3G14470,0,0,putative disease resistance protein RGA3
LOC112024632,AT3G09440,0,0,heat shock 70 kDa protein 3-like
LOC112024635,AT5G51460,0,0,probable trehalose-phosphate phosphatase 3
LOC112024638,AT2G30150,0,0,UDP-glycosyltransferase 87A1
LOC112024647,AT5G25080,0,0,delta-1-pyrroline-5-carboxylate synthase 2
LOC112024649,AT3G16030,0,0,G-type lectin S-receptor-like serine/threonine-protein kinase CES101
LOC112024652,--,0,0,No Description available
LOC112024654,AT3G09250,0,0,No Description available
LOC112024655,AT2G41705,0,0,No Description available
LOC112024660,AT1G69350,0,0,"putative pentatricopeptide repeat-containing protein At1g69350, mitochondrial"
LOC112024663,AT4G16340,0,0,guanine nucleotide exchange factor SPIKE 1
LOC112024664,AT5G16210,0,0,No Description available
LOC112024665,AT3G14470,0,0,putative disease resistance protein RGA3
LOC112024666,AT5G59720,0,0,class I heat shock protein
LOC112024667,AT1G67050,0,0,No Description available
LOC112024668,AT5G01030,0,0,No Description available
LOC112024669,AT5G59720,0,0,18.1 kDa class I heat shock protein
LOC112024672,AT3G58060,0,0,metal tolerance protein 4
LOC112024674,--,0,0,No Description available
LOC112024675,AT4G35580,1,0,NAC domain containing protein 50
LOC112024676,AT1G12260,1,0,protein NTM1-like 9
LOC112024677,AT1G33060,1,0,NAC domain-containing protein 91
LOC112024678,AT1G11655,0,0,No Description available
LOC112024680,AT1G33120,0,0,large ribosomal subunit protein uL6
LOC112024681,--,0,0,No Description available
LOC112024682,--,0,0,No Description available
LOC112024683,AT4G35580,1,0,NAC domain-containing protein 62
LOC112024685,AT5G54130,0,0,No Description available
LOC112024687,AT5G39110,0,0,germin-like protein subfamily 1 member 14
LOC112024689,AT5G39110,0,0,germin-like protein subfamily 1 member 14
LOC112024690,AT5G39110,0,0,germin-like protein subfamily 1 member 14
LOC112024691,AT1G33120,0,0,large ribosomal subunit protein uL6
LOC112024692,--,0,0,No Description available
LOC112024693,AT5G39110,0,0,germin-like protein subfamily 1 member 14
LOC112024694,AT3G49530,1,0,NAC domain containing protein 50
LOC112024695,AT1G61900,0,0,No Description available
LOC112024698,AT3G18524,0,0,DNA mismatch repair protein MSH2
LOC112024699,AT3G18520,0,0,histone deacetylase 15
LOC112024703,AT4G27270,0,0,NAD(P)H dehydrogenase (quinone) FQR1
LOC112024704,AT3G21690,0,0,protein DETOXIFICATION 40
LOC112024705,AT1G73960,0,0,transcription initiation factor TFIID subunit 2
LOC112024706,AT1G75290,0,0,leucoanthocyanidin reductase
LOC112024707,AT1G16570,0,0,UDP-glycosyltransferase TURAN
LOC112024709,AT3G62120,0,0,"proline--tRNA ligase, cytoplasmic"
LOC112024710,AT1G49010,1,0,transcription factor MYBS1
LOC112024711,AT1G18470,0,0,No Description available
LOC112024712,AT1G33030,0,0,caffeic acid 3-O-methyltransferase 1
LOC112024713,AT1G30040,0,0,gibberellin 2-beta-dioxygenase
LOC112024714,AT5G54520,0,0,No Description available
LOC112024715,AT4G27260,0,0,indole-3-acetic acid-amido synthetase GH3.5
LOC112024716,AT3G20640,0,0,transcription factor bHLH123
LOC112024717,AT4G04780,0,0,mediator of RNA polymerase II transcription subunit 21
LOC112024718,AT2G25580,0,0,"pentatricopeptide repeat-containing protein At4g32450, mitochondrial"
LOC112024719,AT3G18550,1,0,transcription factor TCP18
LOC112024720,AT1G73930,0,0,No Description available
LOC112024721,AT1G79120,0,0,"protein WHAT'S THIS FACTOR 1 homolog, chloroplastic"
LOC112024723,AT4G27290,0,0,G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290
LOC112024724,AT4G27290,0,0,G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290
LOC112024725,AT4G27290,0,0,G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290
LOC112024726,AT1G18650,0,0,PLASMODESMATA CALLOSE-BINDING PROTEIN 3
LOC112024727,--,0,0,No Description available
LOC112024734,AT1G03280,0,0,No Description available
LOC112024739,AT5G52890,0,0,No Description available
LOC112024747,AT3G04820,0,0,No Description available
LOC112024748,AT3G04830,0,0,No Description available
LOC112024750,AT3G22780,1,0,protein tesmin/TSO1-like CXC 3
LOC112024751,AT4G34670,0,0,small ribosomal subunit protein eS1
LOC112024752,AT4G14770,1,0,protein tesmin/TSO1-like CXC 2
LOC112024753,AT5G11790,0,0,protein NDL2
LOC112024754,AT5G28300,1,0,trihelix transcription factor GTL2
LOC112024755,AT1G80750,0,0,large ribosomal subunit protein uL30z
LOC112024756,AT4G34670,0,0,small ribosomal subunit protein eS1
LOC112024757,--,0,0,No Description available
LOC112024758,AT1G10522,0,0,"protein PLASTID REDOX INSENSITIVE 2, chloroplastic"
LOC112024759,AT5G28150,0,0,No Description available
LOC112024762,--,0,0,No Description available
LOC112024763,AT4G19460,0,0,No Description available
LOC112024764,AT1G61590,0,0,probable serine/threonine-protein kinase PBL15
LOC112024765,AT1G31460,0,0,No Description available
LOC112024767,AT1G60010,0,0,No Description available
LOC112024768,AT4G13010,0,0,chloroplast envelope quinone oxidoreductase homolog
LOC112024771,AT1G12090,0,0,14 kDa proline-rich protein DC2.15
LOC112024774,AT5G17680,0,0,TMV resistance protein N
LOC112024778,AT1G12100,0,0,14 kDa proline-rich protein DC2.15
LOC112024779,AT4G13010,0,0,chloroplast envelope quinone oxidoreductase homolog
LOC112024782,AT5G38630,0,0,transmembrane ascorbate ferrireductase 2
LOC112024790,AT4G02440,0,0,phytochrome A-associated F-box protein
LOC112024791,AT1G02840,0,0,serine/arginine-rich splicing factor SR34B
LOC112024792,AT2G40570,0,0,No Description available
LOC112024793,AT2G47500,0,0,kinesin-like protein KIN-14I
LOC112024794,AT1G26110,0,0,protein decapping 5
LOC112024795,AT1G02850,0,0,beta-glucosidase 11
LOC112024796,AT3G05700,0,0,protein DEHYDRATION-INDUCED 19 homolog 3
LOC112024797,AT5G26980,0,0,syntaxin-43
LOC112024798,AT5G38640,0,0,translation initiation factor eIF2B subunit delta
LOC112024799,AT4G16100,0,0,No Description available
LOC112024800,AT2G47490,0,0,"nicotinamide adenine dinucleotide transporter 1, chloroplastic"
LOC112024804,AT5G38650,0,0,cyclin-B1-2
LOC112024805,AT1G67260,1,0,transcription factor DICHOTOMA
LOC112024806,AT1G02730,0,0,cellulose synthase-like protein D5
LOC112024807,AT3G62660,0,0,probable galacturonosyltransferase-like 7
LOC112024809,AT3G21600,0,0,"senescence/dehydration-associated protein At4g35985, chloroplastic"
LOC112024810,AT3G14370,0,0,serine/threonine-protein kinase WAG1-like
LOC112024814,AT4G27190,0,0,probable disease resistance protein At4g27220
LOC112024817,--,0,0,No Description available
LOC112024819,AT3G07500,1,0,protein FAR1-RELATED SEQUENCE 5
LOC112024821,AT1G54790,0,0,GDSL esterase/lipase At1g54790
LOC112024825,AT1G55170,0,0,protein FLX-like 3
LOC112024829,AT1G72250,0,0,kinesin-like protein KIN-14Q
LOC112024830,AT5G42050,0,0,B2 protein
LOC112024831,AT3G14470,0,0,putative disease resistance RPP13-like protein 1
LOC112024834,--,0,0,No Description available
LOC112024836,AT4G10910,0,0,No Description available
LOC112024850,AT1G17220,0,0,"translation initiation factor IF-2, chloroplastic"
LOC112024852,AT4G23980,1,0,auxin response factor 9-like
LOC112024853,AT5G14930,0,0,senescence-associated carboxylesterase 101
LOC112024855,--,0,0,abscisic stress-ripening protein 1
LOC112024856,--,0,0,abscisic stress-ripening protein 1
LOC112024857,--,0,0,abscisic stress-ripening protein 3
LOC112024860,AT4G10920,0,1,RNA polymerase II transcriptional coactivator KELP
LOC112024861,AT1G75690,0,0,"protein SPA, chloroplastic"
LOC112024863,AT1G05680,0,0,mogroside IE synthase
LOC112024866,AT1G64500,0,0,No Description available
LOC112024867,AT3G12920,0,0,probable BOI-related E3 ubiquitin-protein ligase 2
LOC112024868,AT2G24960,0,0,L10-interacting MYB domain-containing protein
LOC112024870,AT4G09550,0,0,mitotic-spindle organizing protein 1A
LOC112024871,AT5G46290,0,0,"3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic"
LOC112024872,AT3G43430,0,0,brassinosteroid-responsive RING protein 1
LOC112024873,--,0,0,putative disease resistance protein At3g14460
LOC112024876,AT3G10230,0,0,"capsanthin/capsorubin synthase, chromoplastic"
LOC112024877,AT5G45500,0,0,No Description available
LOC112024878,AT4G19050,0,0,putative disease resistance protein At4g19050
LOC112024881,AT5G27060,0,0,receptor-like protein 34
LOC112024886,AT3G27750,0,0,"protein THYLAKOID ASSEMBLY 8, chloroplastic"
LOC112024889,AT5G22360,0,0,vesicle-associated membrane protein 714
LOC112024894,AT5G62890,0,0,nucleobase-ascorbate transporter 6
LOC112024895,AT4G24000,0,0,cellulose synthase-like protein G2
LOC112024901,AT4G23990,0,0,cellulose synthase-like protein G2
LOC112024903,AT3G52990,0,0,"pyruvate kinase 1, cytosolic"
LOC112024904,AT5G03670,0,0,No Description available
LOC112024905,AT3G04940,0,0,cysteine synthase
LOC112024906,AT1G61700,0,0,"DNA-directed RNA polymerases I, II, and III subunit RPABC5"
LOC112024907,--,0,0,No Description available
LOC112024908,AT2G36430,0,0,UPF0481 protein At3g47200
LOC112024909,AT4G22550,0,0,probable lipid phosphate phosphatase beta
LOC112024910,--,0,0,accelerated cell death 11
LOC112024912,--,0,0,No Description available
LOC112024914,AT2G19880,0,0,No Description available
LOC112024915,AT5G36930,0,0,disease resistance protein RPV1
LOC112024924,AT1G24050,0,0,No Description available
LOC112024927,AT2G36570,0,0,leucine-rich repeat receptor-like protein kinase PXC1
LOC112024928,AT4G22540,0,0,oxysterol-binding protein-related protein 2A
LOC112024929,AT5G03770,0,0,"probable 3-deoxy-D-manno-octulosonic acid transferase, mitochondrial"
LOC112024930,AT3G10040,1,0,No Description available
LOC112024931,AT4G27270,0,0,probable NAD(P)H dehydrogenase (quinone) FQR1-like 1
LOC112024932,AT1G12110,0,0,protein NRT1/ PTR FAMILY 6.3
LOC112024934,AT3G10030,1,0,No Description available
LOC112024935,AT4G22550,0,0,probable lipid phosphate phosphatase beta
LOC112024938,AT4G13830,0,0,"chaperone protein dnaJ 20, chloroplastic"
LOC112024939,AT5G26340,0,0,sugar transport protein 13
LOC112024940,--,0,0,No Description available
LOC112024944,AT2G22250,0,0,bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase
LOC112024948,AT4G39820,0,0,No Description available
LOC112024949,AT5G10180,0,0,sulfate transporter 2.1
LOC112024951,AT4G39830,0,0,L-ascorbate oxidase
LOC112024953,AT5G48930,0,0,shikimate O-hydroxycinnamoyltransferase
LOC112024954,AT4G39810,0,0,protein NEN4
LOC112024955,--,0,0,No Description available
LOC112024957,AT4G34131,0,0,scopoletin glucosyltransferase-like
LOC112024958,AT3G28345,0,0,putative ABC transporter B family member 8
LOC112024959,--,0,0,No Description available
LOC112024960,AT3G03773,0,0,co-chaperone protein p23-2
LOC112024963,AT5G54630,1,0,No Description available
LOC112024964,AT5G45760,0,0,No Description available
LOC112024965,AT1G06900,0,0,nardilysin-like
LOC112024966,AT2G15620,0,0,"ferredoxin--nitrite reductase, chloroplastic"
LOC112024967,AT3G03710,0,0,"polyribonucleotide nucleotidyltransferase 1, chloroplastic"
LOC112024971,AT2G15560,0,0,No Description available
LOC112024972,AT5G48150,1,0,chitin-inducible gibberellin-responsive protein 1
LOC112024973,AT5G55000,0,0,FH protein interacting protein FIP2
LOC112024974,AT5G51750,0,0,subtilisin-like protease SBT1.3
LOC112024975,AT5G54600,0,0,large ribosomal subunit protein uL24c
LOC112024976,AT4G27290,0,0,No Description available
LOC112024979,AT4G25000,0,0,alpha-amylase
LOC112024980,AT2G40610,0,0,expansin-A8
LOC112024981,AT3G19270,0,0,abscisic acid 8'-hydroxylase 4
LOC112024986,AT3G52680,0,0,F-box/LRR-repeat protein At3g26922
LOC112024992,AT5G39190,0,0,germin-like protein subfamily 1 member 20
LOC112024994,AT2G28100,0,0,alpha-L-fucosidase 1
LOC112024995,AT1G48120,0,0,serine/threonine-protein phosphatase 7 long form homolog
LOC112024996,AT3G03770,0,0,probable inactive leucine-rich repeat receptor-like protein kinase At3g03770
LOC112024998,--,0,0,serine/threonine-protein kinase ATM
LOC112024999,AT4G27250,0,0,putative anthocyanidin reductase
LOC112025000,AT1G15720,1,0,No Description available
LOC112025001,AT1G68530,0,0,3-ketoacyl-CoA synthase 6
LOC112025003,AT3G16110,0,0,protein disulfide isomerase-like 1-6
LOC112025007,AT3G19260,0,0,ceramide synthase LOH2
LOC112025008,AT5G54590,0,0,calcium/calmodulin-regulated receptor-like kinase 1
LOC112025009,AT2G15570,0,0,"thioredoxin M3, chloroplastic"
LOC112025015,AT2G40760,0,0,rhodanese-like domain-containing protein 7
LOC112025017,AT5G04940,0,1,"histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH3"
LOC112025018,AT5G45775,0,0,No Description available
LOC112025019,--,0,0,No Description available
LOC112025020,AT1G65980,0,0,peroxiredoxin-2B
LOC112025021,AT2G40770,0,1,No Description available
LOC112025022,AT2G40780,0,0,No Description available
LOC112025024,AT5G05190,0,0,protein ENHANCED DISEASE RESISTANCE 4
LOC112025025,AT5G05200,0,0,No Description available
LOC112025029,AT5G35810,0,0,No Description available
LOC112025032,AT1G75490,1,0,dehydration-responsive element-binding protein 2D
LOC112025034,AT4G28950,0,0,rac-like GTP-binding protein ARAC7
LOC112025035,AT2G38560,0,1,transcription elongation factor TFIIS
LOC112025036,--,0,0,No Description available
LOC112025037,--,0,0,No Description available
LOC112025038,AT1G20160,0,0,CO(2)-response secreted protease
LOC112025039,AT3G54360,0,0,protein NCA1
LOC112025040,AT5G58320,0,0,protein NETWORKED 4A
LOC112025041,--,0,0,No Description available
LOC112025049,AT5G57250,0,0,"pentatricopeptide repeat-containing protein At5g57250, mitochondrial"
LOC112025051,AT1G36980,0,0,No Description available
LOC112025052,AT1G77800,0,0,No Description available
LOC112025053,AT2G14255,0,0,probable protein S-acyltransferase 23
LOC112025054,AT1G77120,0,0,alcohol dehydrogenase 1
LOC112025056,AT5G64500,0,0,probable sphingolipid transporter spinster homolog 2
LOC112025057,AT5G50600,0,0,11-beta-hydroxysteroid dehydrogenase-like 2
LOC112025058,AT3G62060,0,0,pectin acetylesterase 3
LOC112025060,AT1G36990,0,0,No Description available
LOC112025061,AT1G77810,0,0,"beta-1,3-galactosyltransferase 7"
LOC112025063,AT1G77850,1,0,auxin response factor 17
LOC112025065,AT3G19770,0,0,vacuolar protein sorting-associated protein 9A
LOC112025066,AT2G46940,0,0,No Description available
LOC112025067,AT4G21860,0,0,peptide methionine sulfoxide reductase B5
LOC112025068,AT4G25434,0,0,nudix hydrolase 7
LOC112025070,AT1G58290,0,0,"glutamyl-tRNA reductase 2, chloroplastic"
LOC112025072,AT5G09650,0,0,"soluble inorganic pyrophosphatase 6, chloroplastic"
LOC112025073,AT1G36940,0,0,No Description available
LOC112025089,AT3G51550,0,0,receptor-like protein kinase FERONIA
LOC112025092,AT4G01680,1,0,transcription factor MYB61
LOC112025095,--,0,0,28S ribosomal RNA
LOC112025097,AT5G63860,0,0,ultraviolet-B receptor UVR8
LOC112025100,AT4G16130,0,0,L-arabinokinase
LOC112025102,AT3G24050,1,0,GATA transcription factor 1
LOC112025103,AT5G63930,0,0,probable leucine-rich repeat receptor-like protein kinase At2g33170
LOC112025105,--,0,0,No Description available
LOC112025110,AT5G57870,0,0,No Description available
LOC112025115,AT3G60750,0,0,"transketolase, chloroplastic"
LOC112025116,AT5G54160,0,0,cathecol O-methyltransferase 1
LOC112025119,AT1G16030,0,0,heat shock 70 kDa protein
LOC112025120,AT5G04240,1,0,lysine-specific demethylase ELF6
LOC112025121,--,0,0,No Description available
LOC112025122,AT5G57910,0,0,No Description available
LOC112025123,AT5G03300,0,0,adenosine kinase 2
LOC112025124,AT2G24060,0,0,"translation initiation factor IF3-4, chloroplastic"
LOC112025126,AT4G30620,0,0,"nucleoid-associated protein At4g30620, chloroplastic"
LOC112025127,AT5G57870,0,0,eukaryotic translation initiation factor
LOC112025128,--,0,0,No Description available
LOC112025129,AT2G39020,0,1,GCN5-related N-acetyltransferase 8
LOC112025130,AT5G57900,0,0,F-box protein SKIP1
LOC112025131,AT1G30475,0,0,"protein YELLOW LEAF 1, choloroplastic"
LOC112025132,AT4G28088,0,0,UPF0057 membrane protein At4g30660
LOC112025134,AT3G14730,0,0,pentatricopeptide repeat-containing protein At3g14730
LOC112025135,AT2G24040,0,0,UPF0057 membrane protein At4g30660
LOC112025137,AT5G57870,0,0,eukaryotic translation initiation factor
LOC112025139,AT2G42250,0,0,cytochrome P450 705A22
LOC112025143,AT5G06060,0,0,tropinone reductase homolog At5g06060
LOC112025144,AT5G05410,1,0,No Description available
LOC112025145,AT5G18475,0,0,pentatricopeptide repeat-containing protein At5g18475
LOC112025147,AT1G75490,1,0,dehydration-responsive element-binding protein 2D
LOC112025152,AT1G43620,0,0,sterol 3-beta-glucosyltransferase UGT80B1
LOC112025155,AT1G28110,0,0,serine carboxypeptidase-like 45
LOC112025157,AT5G42830,0,0,No Description available
LOC112025161,--,0,0,No Description available
LOC112025162,AT5G43420,0,0,RING-H2 finger protein ATL16
LOC112025163,AT2G31240,0,0,protein KINESIN LIGHT CHAIN-RELATED 1
LOC112025165,AT3G05660,0,0,receptor-like protein 6
LOC112025168,AT5G42830,0,0,No Description available
LOC112025170,AT5G60930,0,0,kinesin-like protein KIN-4C
LOC112025171,AT2G31270,0,0,CDT1-like protein b
LOC112025173,AT2G31260,0,0,autophagy-related protein 9
LOC112025174,AT2G40290,0,0,eukaryotic translation initiation factor 2 subunit alpha homolog
